gene_symbol,average_fpkm_con,average_fpkm_p,average_tpm_con,average_tpm_p,fold_change,log2FC,expression_status
RESF1,3.04,3.453333333,6.136666667,7.376666667,1.1359649121710524,0.1839182733825557,Below fold-change threshold
TAOK1,15.3,17.50666667,30.87,37.44,1.1442265797385622,0.1943727628664112,Below fold-change threshold
TINF2,14.45666667,14.71333333,29.15666667,31.46333333,1.017754207512623,0.025389185757017516,Below fold-change threshold
KANK1,2.78,2.993333333,5.613333333,6.406666667,1.0767386089928057,0.1066680611358268,Below fold-change threshold
SLC46A1,10.73666667,10.62,21.66,22.71,0.989133809068881,-0.015762394305408,Below fold-change threshold
GPR156,0.083333333,0.063333333,0.17,0.133333333,0.7599999990400002,-0.39592867815349053,Below fold-change threshold
BUD23,53.54,47.61,107.9933333,101.79,0.8892416884572283,-0.16935251008443958,Below fold-change threshold
C1orf229,0.346666667,0.423333333,0.703333333,0.906666667,1.2211538440181213,0.2882449661078866,Below fold-change threshold
TLR4,0.283333333,0.38,0.573333333,0.81,1.34117647216609,0.42349907972432815,Below fold-change threshold
RPL10,445.54,364.73,898.3533333,779.69,0.8186245903847017,-0.2887260908314742,Below fold-change threshold
VMA21,5.506666667,5.296666667,11.11333333,11.33,0.9618644067819695,-0.056094562067463806,Below fold-change threshold
CARD18,0.026666667,0.0,0.053333333,0.0,0.0,,Below fold-change threshold
GNB1,148.0566667,155.1066667,298.69,331.6166667,1.0476169034271525,0.06711124305027476,Below fold-change threshold
FCGBP,0.01,0.043333333,0.023333333,0.093333333,4.3333333000000005,2.1154772063222818,Upregulated
HSPB9,0.223333333,0.346666667,0.453333333,0.746666667,1.5522388097794608,0.6343505312238026,Below fold-change threshold
KIAA1549L,3.533333333,3.343333333,7.126666667,7.143333333,0.9462264150892666,-0.07974265884611556,Below fold-change threshold
ATP1A3,6.823333333,8.093333333,13.76333333,17.30333333,1.186126038113636,0.2462573192433311,Below fold-change threshold
TMED4,46.08666667,45.4,92.96,97.05,0.985100535152242,-0.021657127512093043,Below fold-change threshold
GPR37,0.51,0.57,1.033333333,1.22,1.1176470588235292,0.16046467219324584,Below fold-change threshold
NTN5,0.526666667,0.4,1.063333333,0.85,0.7594936704053838,-0.39689015348168233,Below fold-change threshold
DDR1,26.42333333,26.60666667,53.29666667,56.87666667,1.006938312351071,0.009975302817174863,Below fold-change threshold
SLC31A2,3.783333333,3.64,7.626666667,7.78,0.9621145375297018,-0.055719441131315106,Below fold-change threshold
ITFG1,13.24333333,13.78666667,26.73333333,29.48333333,1.0410269323033041,0.05800739293877484,Below fold-change threshold
LOC107984862,0.54,0.443333333,1.08,0.95,0.8209876537037036,-0.2845675684681684,Below fold-change threshold
FYB1,0.126666667,0.286666667,0.253333333,0.613333333,2.263157891412742,1.1783372391394986,Upregulated
SH3RF3,4.326666667,5.33,8.723333333,11.4,1.23189522332574,0.3008795553700461,Below fold-change threshold
SESN1,5.973333333,4.843333333,12.05,10.35,0.8108258928465862,-0.30253593444354615,Below fold-change threshold
RAPGEF2,8.336666667,10.62,16.82333333,22.70333333,1.2738904437715357,0.34924120928665503,Below fold-change threshold
USP3,4.883333333,4.896666667,9.85,10.47,1.0027303755633261,0.003933731443356178,Below fold-change threshold
PHETA2,0.086666667,0.113333333,0.17,0.243333333,1.307692298816568,0.3870231133171994,Below fold-change threshold
SOX8,4.466666667,5.54,9.006666667,11.83666667,1.240298507370127,0.31068738131754586,Below fold-change threshold
RDH11,65.60333333,78.43333333,132.3433333,167.69,1.1955693308366226,0.2576977940846354,Below fold-change threshold
PARP4,15.25666667,17.46,30.77666667,37.32,1.144417740628268,0.19461376743472933,Below fold-change threshold
SLC25A21,0.923333333,0.703333333,1.866666667,1.503333333,0.7617328518995425,-0.3926429775049164,Below fold-change threshold
COL18A1,35.96666667,38.38,72.55,82.05,1.0670991657954496,0.09369425240745052,Below fold-change threshold
PARD6G,4.426666667,5.043333333,8.933333333,10.78,1.13930722875457,0.1881568406658222,Below fold-change threshold
ZNF277,4.82,5.346666667,9.72,11.43333333,1.1092669433609958,0.14960658959374606,Below fold-change threshold
ZNF311,1.473333333,1.263333333,2.976666667,2.696666667,0.8574660633161688,-0.22184852127459656,Below fold-change threshold
PRR11,34.61666667,37.61,69.85333333,80.42,1.0864708713445863,0.11964949589053146,Below fold-change threshold
TMEM92,0.626666667,0.683333333,1.266666667,1.463333333,1.0904255308029651,0.12489124635666397,Below fold-change threshold
CLPTM1,115.5166667,112.9633333,233.0033333,241.4966667,0.9778964068740741,-0.03224645302775296,Below fold-change threshold
PTER,1.576666667,1.573333333,3.18,3.37,0.9978858346727513,-0.0030533245882193878,Below fold-change threshold
SLCO2A1,2.573333333,3.163333333,5.193333333,6.766666667,1.2292746114286626,0.297807239787884,Below fold-change threshold
LRRC23,12.18333333,13.28666667,24.56,28.41333333,1.0905608760849688,0.12507030475591704,Below fold-change threshold
SMCO3,0.036666667,0.043333333,0.076666667,0.09,1.1818181619834713,0.2410080752907314,Below fold-change threshold
PIM3,26.93333333,26.56666667,54.31333333,56.78333333,0.9863861388597013,-0.019775568401755872,Below fold-change threshold
C9orf163,0.316666667,0.44,0.63,0.933333333,1.3894736827479224,0.47453850950887916,Below fold-change threshold
MRPL14,44.58666667,41.12333333,89.91,87.90333333,0.9223235644495871,-0.11665513714347867,Below fold-change threshold
PMEL,1.253333333,1.643333333,2.523333333,3.51,1.3111702128487155,0.39085498479133374,Below fold-change threshold
CCNQ,15.9,13.68666667,32.05333333,29.24333333,0.8607966459119496,-0.21625563843290938,Below fold-change threshold
LRRC63,0.113333333,0.113333333,0.226666667,0.24,1.0,0.0,Below fold-change threshold
CPT1B,9.25,10.12666667,18.65666667,21.64666667,1.094774775135135,0.1306340988521359,Below fold-change threshold
ZNF275,3.03,3.23,6.113333333,6.913333333,1.0660066006600661,0.09221637122097416,Below fold-change threshold
LRRTM4,0.0,0.006666667,0.0,0.013333333,,,Below fold-change threshold
AMMECR1,2.646666667,2.803333333,5.34,5.986666667,1.0591939544006053,0.0829667927589416,Below fold-change threshold
PGBD4,1.023333333,1.06,2.063333333,2.26,1.0358306192299123,0.05078811038410923,Below fold-change threshold
AP1S1,66.25666667,66.14666667,133.66,141.39,0.9983397897067797,-0.002397167609097916,Below fold-change threshold
SLITRK2,0.04,0.043333333,0.083333333,0.096666667,1.0833333250000001,0.11547720632228194,Below fold-change threshold
MYH4,0.003333333,0.0,0.006666667,0.0,0.0,,Below fold-change threshold
TRIR,403.4566667,377.39,813.7666667,806.6466667,0.9353916570193087,-0.09635753381336828,Below fold-change threshold
CCDC15,4.583333333,4.47,9.243333333,9.566666667,0.9752727273436562,-0.03612238128998706,Below fold-change threshold
CCBE1,6.023333333,7.33,12.15,15.67666667,1.2169341450590445,0.2832510980702077,Below fold-change threshold
ADAMTS20,0.026666667,0.036666667,0.06,0.076666667,1.3749999953125,0.45943161371901875,Below fold-change threshold
HSPH1,57.08,54.44,115.1766667,116.4033333,0.9537491240364401,-0.06831826797176879,Below fold-change threshold
RYK,28.74,30.60333333,57.97333333,65.42,1.0648341450939458,0.09062873872898454,Below fold-change threshold
TRNP1,15.64,15.62,31.54666667,33.39666667,0.9987212276214833,-0.001846059165373075,Below fold-change threshold
ADARB2,0.013333333,0.016666667,0.02,0.033333333,1.2500000562500015,0.32192815980863954,Below fold-change threshold
HCFC1,19.22,21.29333333,38.76666667,45.51333333,1.1078737424557752,0.1477934756904814,Below fold-change threshold
PBX2,29.79333333,31.04666667,60.1,66.36333333,1.0420675768675396,0.059448837741624884,Below fold-change threshold
KRIT1,11.30333333,11.74333333,22.80666667,25.11333333,1.0389265703447146,0.05509369048547381,Below fold-change threshold
OPRK1,0.053333333,0.036666667,0.106666667,0.08,0.6875000105468752,-0.5405683592304491,Below fold-change threshold
MED6,38.80666667,34.04333333,78.27333333,72.78,0.8772547670608785,-0.1889322125376032,Below fold-change threshold
KALRN,0.773333333,1.086666667,1.556666667,2.33,1.405172414829816,0.4907471601679015,Below fold-change threshold
GATA2,30.94333333,33.61333333,62.42,71.85333333,1.086286760754744,0.11940499974273076,Below fold-change threshold
MRFAP1L1,29.66,30.18666667,59.85666667,64.52333333,1.017756799393122,0.025392859815403804,Below fold-change threshold
RGS10,29.02666667,26.84666667,58.53,57.4,0.9248966467702232,-0.11263593522899942,Below fold-change threshold
GSG1L,0.06,0.066666667,0.113333333,0.143333333,1.1111111166666667,0.15200310065852526,Below fold-change threshold
SLC14A2,0.076666667,0.13,0.156666667,0.276666667,1.695652166540643,0.7618402565326485,Below fold-change threshold
ZNF12,11.53666667,11.71666667,23.28666667,25.05333333,1.0156024270396988,0.022335747788046166,Below fold-change threshold
ZNF487,1.43,1.266666667,2.896666667,2.706666667,0.8857808860139861,-0.17497822878894106,Below fold-change threshold
CAMK2N1,7.053333333,8.91,14.23666667,19.05,1.2632325142373928,0.33712021019723265,Below fold-change threshold
EHD1,54.08333333,53.93666667,109.1066667,115.3066667,0.9972881357163197,-0.003917707703658106,Below fold-change threshold
CNST,5.956666667,6.973333333,12.02666667,14.91,1.1706771123575446,0.22734321705575544,Below fold-change threshold
SHROOM2,1.396666667,1.636666667,2.816666667,3.5,1.1718377087895375,0.22877278056485073,Below fold-change threshold
TPTEP2-CSNK1E,1.086666667,2.01,2.193333333,4.293333333,1.8496932509663515,0.8872860372264626,Below fold-change threshold
CCDC3,6.463333333,6.2,13.03333333,13.26,0.9592573491985178,-0.06001018203699442,Below fold-change threshold
FAM72C,6.793333333,8.003333333,13.70333333,17.11,1.178115799812469,0.23648135207530518,Below fold-change threshold
C20orf27,140.9166667,116.14,284.15,248.2433333,0.8241750441574984,-0.27897731510212687,Below fold-change threshold
ZXDA,0.09,0.123333333,0.183333333,0.263333333,1.3703703666666667,0.45456585956630546,Below fold-change threshold
RTL10,5.153333333,5.873333333,10.40333333,12.56333333,1.1397153945756606,0.18867360500700572,Below fold-change threshold
TUBGCP3,16.61,18.4,33.50333333,39.33666667,1.1077664057796508,0.14765369298199904,Below fold-change threshold
DYRK2,3.793333333,4.263333333,7.653333333,9.116666667,1.1239015817332076,0.16851570658903117,Below fold-change threshold
PHKG2,15.19333333,14.69666667,30.65,31.41333333,0.9673102242139777,-0.04794944700581419,Below fold-change threshold
MLNR,0.016666667,0.013333333,0.033333333,0.03,0.7999999640000007,-0.3219281598086393,Below fold-change threshold
ESR2,0.513333333,0.543333333,1.04,1.166666667,1.0584415584795075,0.08194161358790215,Below fold-change threshold
ASB4,0.036666667,0.033333333,0.07,0.066666667,0.9090908917355374,-0.13750355129229477,Below fold-change threshold
MAP3K3,19.59666667,21.08666667,39.52,45.07666667,1.0760333389902987,0.10572277794179441,Below fold-change threshold
UNK,16.46333333,18.16333333,33.20333333,38.84,1.1032597692049524,0.14177252222542244,Below fold-change threshold
KRT3,0.006666667,0.0,0.016666667,0.0,0.0,,Below fold-change threshold
PJA1,8.46,9.056666667,17.07,19.35333333,1.070527974822695,0.09832249643396779,Below fold-change threshold
AP3D1,41.44,39.92333333,83.59,85.34333333,0.9634009008204634,-0.05379182198114797,Below fold-change threshold
TBCD,24.62,22.63666667,49.66666667,48.39,0.919442188058489,-0.12116923000915232,Below fold-change threshold
